filename	au-name	au-birth	au-death	title	au-gender	firsted-yr	printSource-yr	form	spelling	data-capture	token count	vols_count	size	bgrf	author_wikidata	title_wikidata	lang	publisher	distributor	distribution_date	copyright_status	digitalSource_Title	digitalSource_Ref	digitalSource_Publisher	digitalSource_Date	printSource_title	printSource_author	printSource_pubPlace	printSource_publisher	printSource_date	resp_datacapture	resp_encoding
Mercier_Songes	Louis-Sébastien Mercier	1740	1814	Songes philosophiques	M	1768	1768	autodiegetic	historical	semi-automatic transcription	64765	2	medium	68.42	Q709670	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2022	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Songes philosophiques	http://gallica.bnf.fr/ark:/12148/bpt6k6365859h	Bibliothèque nationale de France	2012	Songes philosophiques	M. Mercier	Londres, Paris	Lejay	1768	TGB Bibliothèque nationale de France (BnF) - Observatoire de la vie                        littéraire (OBVIL)	Johanna Konstanciak
Mirabeau_Conversion	Honoré-Gabriel Riqueti comte de Mirabeau	1749	1791	Ma Conversion ou le Libertin de qualité	M	1783	1801	autodiegetic	modern	semi-automatic transcription	39962	1	short	83.40	Q218747	Q79219189	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Le Libertin de qualité, ou Ma Conversion. (1783) Nouvelle édition	https://fr.wikisource.org/wiki/Le_Libertin_de_qualit%C3%A9,_ou_Ma_Conversion	Wikisource	2020	Ma Conversion ou le Libertin de qualité	Honoré-Gabriel Riqueti de Mirabeau	Paris	unknown	1801	Wikisource contributors	Julia Dudar
Mirabeau_Rideau	Honoré-Gabriel Riqueti comte de Mirabeau	1749	1791	Le Rideau levé ou l'éducation de Laure	M	1786	1921	autodiegetic	modern	semi-automatic transcription	43539	1	short	86.51	Q218747	Q19198685	fr	https://mimotext.uni-trier.de	https://github.com/MiMoText/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Le Rideau levé; ou l'Education de Laure	http://www.gutenberg.org/ebooks/26809	Projekt Gutenberg	2008	Le Rideau levé ou l'éducation de Laure	Honoré-Gabriel Riqueti de Mirabeau	Paris	unknown	1921	gutenberg contributors	Amelie Probst
Montdorge_Nadir	Antoine Gautier de Montdorge	1701	1768	Nadir, histoire orientale	M	1769	1769	heterodiegetic	historical	semi-automatic transcription	26454	1	short	69.36	Q2853979	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2021	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Nadir, histoire orientale, roman moral et politique applicable aux                        moeurs du jour.	https://gallica.bnf.fr/ark:/12148/bpt6k5610544m	Bibliothèque national de France	2009	Nadir, histoire orientale, roman moral et politique applicable aux                        moeurs du jour	Antoine Gautier de Montdorge	La Haye	C. Lefebure	1769	gallica	Johanna Konstanciak
Montesquieu_Arsace	Montesquieu	1689	1755	Arsace et Isménie : histoire orientale	M	1755	1949	heterodiegetic	historical	semi-automatic transcription	14230	1	short	83.42	Q15975	Q19132875	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Œuvres complètes, t. 1., Arsace et Isménie : histoire orientale	https://www.frantext.fr/	Frantext	unknown	Arsace et Isménie : histoire orientale	Charles-Louis de Secondat baron de La Brède et de Montesquieu	unknown	unknown	1949	frantext	Johanna Konstanciak
Moreau_Memoire	Jacob-Nicolas Moreau	1717	1803	Nouveau mémoire pour servir à l'histoire des Cacouacs	M	1757	1757	autodiegetic	modern	semi-automatic transcription	11815	1	short	57.10	Q3157507	Q15891964	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2022	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Nouveau mémoire pour servir à l’histoire des Cacouacs	https://fr.wikisource.org/wiki/Nouveau_m%C3%A9moire_pour_servir_%C3%A0_l%E2%80%99histoire_des_Cacouacs	Wikisource	2014	Nouveau mémoire pour servir à l'histoire des Cacouacs	Jacob-Nicolas Moreau	Amsterdam	unknown	1757	Wikisource contributors	Henning Gebhard, Johanna Konstanciak
Morelly_Naufrage	Étienne-Gabriel Morelly	1717	1778	Naufrage des Iles Flottantes	M	1753	1753	heterodiegetic	historical	double keying	99912	2	medium	53.26	Q289139	Q56391765	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Naufrage des isles flottantes, ou Basiliade du célèbre Pilpai.	https://gallica.bnf.fr/ark:/12148/bpt6k15151669, https://gallica.bnf.fr/ark:/12148/bpt6k15151684	Bibliothèque national de France	2017, 2017	Naufrage des isles flottantes, ou Basiliade du célèbre Pilpai	Étienne Gabriel Morelly	Messine	par une société de libraires	1753	"double keying by ""Jiangsu"", China"	Julia Dudar
Morliere_Royalisme	Charles Jacques Louis Auguste Rochette La Morlière	1719	1785	Le royalisme	M	1770	1770	heterodiegetic	historical	semi-automatic transcription	19394	1	short	70.56	Q3159898	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2022	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Le royalisme, ou mémoires de DuBarri de Saint Aunez et de Constance de                        Cézelli, sa femme	https://www.digitale-sammlungen.de/de/view/bsb10414089	Bayerische Staatsbibliothek	2009	Le royalisme, ou mémoires de Du Barri de Saint Aunez et de Constance de                        Cézelli, sa femme	M. DE L....	Paris	Valade	1770	Münchener Digitalisierungszentrum	Johanna Konstanciak
Mouhy_Opuscule	Charles de Fieux	1701	1784	Opuscule d'un célèbre auteur égyptien	M	1752	1752	mixed	historical	semi-automatic transcription	5306	1	short	52.35	Q2960572	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2021	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Opuscule d'un célébre auteur egyptien . Contenant l'histoire d'Orphée,                        par laquelle on pourroit soupçonner qu'il est peu de femmes fideles	https://gallica.bnf.fr/ark:/12148/bpt6k9743521f	Bibliothèque national de France	2016	Opuscule d'un célèbre auteur égyptien, contenant l'histoire d'Orphée par                        laquelle on pourroit soupçonner qu'il est peu de femmes fidèles	Charles de Fieux chevalier de Mouhy	Londres	unknown	1752	gallica	Johanna Konstanciak
Nerciat_Aphrodites	André Robert de Nerciat	1739	1800	Les Aphrodites	M	1764	1793	dialogue novel	historical	double keying	110529	1	long	93.16	Q718081	Q3230640	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Les Aphrodites ou Fragmens thali-priapiques, pour servir à l'histoire du                        plaisir	https://gallica.bnf.fr/ark:/12148/btv1b86134004	Bibliothèque national de France	2011	Les Aphrodites ou Fragmens thali-priapiques, pour servir à l'histoire du                        plaisir	Robert-André Andréa de Nerciat	Lampsaque	unknown	1793	"double keying by ""Jiangsu"", China"	Julia Dudar
Nerciat_Doctorat	André Robert de Nerciat	1739	1800	Le Doctorat impromptu	M	1788	1866	autodiegetic	modern	semi-automatic transcription	15510	1	short	88.94	Q718081	Q3222382	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2022	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Le Doctorat impromptu	https://fr.wikisource.org/wiki/Le_Doctorat_impromptu	Wikisource	2022	Le Doctorat impromptu	André Robert de Nerciat	Londres	Auguste Poulet-Malassis	1866	Wikisource contributors	Henning Gebhard, Johanna Konstanciak
Nerciat_Etourdi	André Robert de Nerciat	1739	1800	L'Étourdi	M	1784	1784	autodiegetic	modern	semi-automatic transcription	45516	1	short	84.50	Q718081	Q72005582	fr	https://mimotext.uni-trier.de	https://github.com/MiMoText/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	L’Étourdi	https://fr.wikisource.org/wiki/L%E2%80%99%C3%89tourdi,_1784	Wikisource	2019	L'Étourdi	Anonyme, attribué à Donatien Alphonse François de Sade ou attribué à                        André-Robert Andréa de Nerciat ( ou attribué au chevalier de                        Neufville-Montador )	Lampsaque	unknown	1784	Wikisource contributors: Cunegonde1, Alexis Jazz, Sapcal22	Amelie Probst
Nerciat_Felicia	André Robert de Nerciat	1739	1800	Félicia ou mes Fredaines	M	1775	1778	autodiegetic	modern	semi-automatic transcription	100569	1	long	75.37	Q718081	Q20725904	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Félicia ou Mes Fredaines	https://fr.wikisource.org/wiki/F%C3%A9licia	Wikisource	2016	Félicia ou Mes Fredaines	André-Robert Andréa de Nerciat	Paris	Bibliothèque des curieux	1778	Wikisource contributors	Julia Dudar
Nerciat_Monrose	André Robert de Nerciat	1739	1800	Monrose ou le Libertin par fatalité	M	1792	1871	autodiegetic	modern	semi-automatic transcription	163436	4	long	92.34	Q718081	Q72146509	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2022	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Monrose ou le Libertin par fatalité	https://fr.wikisource.org/wiki/Monrose_ou_le_Libertin_par_fatalit%C3%A9	Wikisource	2019	Monrose ou le Libertin par fatalité	André Robert de Nerciat	Bruxelles	Lécrivain et Briard	1871	Wikisource contributors	Henning Gebhard, Johanna Konstanciak
Pertusier_Premiere	Charles Pertusier	1779	1836	Mes premières étourderies	M	1800	1800	epistolary	historical	semi-automatic transcription	51091	3	medium	00.117	Q49178006	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2022	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Mes Premières Étourderies, Ou Quelques Chapitres De Ma Vie En Attendant                        Mieux.	https://www.digitale-sammlungen.de/de/view/bsb10923976, https://www.digitale-sammlungen.de/de/view/bsb10923977, https://www.digitale-sammlungen.de/de/view/bsb10923978	Bayerische Staatsbibliothek	2013, 2013, 2013	Mes premières étourderies, ou quelques chapitres de ma vie en attendant                        mieux.	Charles Pertusier	Paris	Marchand	1800	Münchener Digitalisierungszentrum	Johanna Konstanciak
PigaultLebrun_Adele	Pigault-Lebrun	1753	1835	Adèle et D'Abligny	M	1800	1800	heterodiegetic	historical	semi-automatic transcription	20215	1	short	119	Q3388279	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2022	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Adéle et d'Abligny	https://www.digitale-sammlungen.de/de/view/bsb10095971	Bayerische Staatsbibliothek	2009	Adèle et D'Abligny, par Pigault-Lebrun	Pigault-Lebrun	Paris	Barba	1800	Münchener Digitalisierungszentrum	Johanna Konstanciak
PigaultLebrun_Enfant	Pigault-Lebrun	1753	1835	L'enfant du carnaval	M	1792	1792	autodiegetic	modern	semi-automatic transcription	106589	1	long	96.50	Q3388279	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2022	https://creativecommons.org/publicdomain/zero/1.0/deed.en	L'Enfant du carnaval	https://intertextual-hub.uchicago.edu/philologic/hub18thcfrench/navigate/736/	The Intertextual Hub	unknown	L'enfant du carnaval	Pigault-Lebrun	unknown	unknown	1792	Hub18thcFrench	Henning Gebhard, Johanna Konstanciak
PigaultLebrun_Kinglin	Pigault-Lebrun	1753	1835	Monsieur de Kinglin, ou la prescience	M	1800	1823	heterodiegetic	historical	semi-automatic transcription	21942	1	short	122	Q3388279	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2021	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Oeuvres complètes de Pigault-Lebrun. Tome 5	https://gallica.bnf.fr/ark:/12148/bpt6k5406165h	Bibliothèque national de France	2008	Monsieur de Kinglin, ou la prescience.	Pigault-Lebrun	Paris	J.-N. Barba	1823	gallica	Johanna Konstanciak
PigaultLebrun_Metusko	Pigault-Lebrun	1753	1835	Métusko, ou les polonais	M	1800	1802	heterodiegetic	historical	semi-automatic transcription	19289	1	short	120	Q3388279	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2021	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Métusko, ou Les Polonais; troisième nouvelle, par Pigault-Lebrun	https://www.google.de/books/edition/M%C3%A9tusko_ou_Les_Polonais_troisi%C3%A8me_nouv/Yk_ELfjh59IC	Google Books	2018	Métusko, ou les polonais	Charles Antoine Guillaume Pigault-Lebrun	Paris	Barba	1802	google	Johanna Konstanciak
Popeliniere_Daira	Alexandre Le Riche de La Poupelinière	1693	1762	Daïra. Histoire orientale	M	1760	1761	autodiegetic	historical	double keying	45378	2	short	60.21	Q2720200	Q28530619	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Daïra, histoire orientale en quatre parties	https://gallica.bnf.fr/ark:/12148/bpt6k1056860f, https://gallica.bnf.fr/ark:/12148/bpt6k6347529d	Bibliothèque national de France	2014, 2012	Daïra, histoire orientale en quatre parties	Alexandre Jean Joseph Le Riche de La Popelinière	Paris	impr. de C.-F. Simon	1761	"double keying by ""Jiangsu"", China"	Julia Dudar
Prevost_Monde	Antoine François Prévost	1697	1763	Le monde moral,: ou mémoires pour servir à l'histoire du cœur humain	M	1760	1766	autodiegetic	modern	semi-automatic transcription	148056	1	long	60.28	Q311480	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Le Monde moral ou Mémoires pour servir à l'histoire du cœur humain	https://www.frantext.fr/	Frantext	unknown	Le monde moral,: ou mémoires pour servir à l'histoire du cœur humain	Antoine François Prévost	unknown	unknown	1766	frantext	Johanna Konstanciak
Puget_Periphas	Puget de Saint-Pierre	unknown	unknown	Les aventures de Periphas, descendant de Cécrops	M	1761	1761	heterodiegetic	historical	double keying	64565	2	medium	61.17	0	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Les aventures de Periphas, descendant de Cécrops.	https://gallica.bnf.fr/ark:/12148/bpt6k821789, https://gallica.bnf.fr/ark:/12148/bpt6k82179n	Bibliothèque national de France	2007, 2007	Les aventures de Periphas, descendant de Cécrops	Puget de Saint-Pierre	Amsterdam, Paris	Dufour, Cuissart	1761	"double keying by ""Jiangsu"", China"	Julia Dudar
Puttelange_Roi	Jean Vesque de Puttelange	1760	1829	Le Roi Guiot	M	1791	1791	heterodiegetic	modern	semi-automatic transcription	25627	1	short	91.44	Q22020535	0	fr	https://mimotext.uni-trier.de	https://github.com/MiMoText/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Le Roi Guiot, histoire nouvelle, etc.	https://books.google.de/books?id=8_peAAAAcAAJ	Google Books	2014	Le Roi Guiot, histoire nouvelle	Jean Vesque de Puttelange	unknown	unknown	1791	googlebooks	Amelie Probst
Quesne_Folies	Jacques Salbigoton Quesné	1778	1859	Les folies d'un conscrit	M	1800	1799	autodiegetic	historical	semi-automatic transcription	43938	2	short	127	Q3159956	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2021	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Les Folies d'un conscrit, par J. S. Quesné.	https://gallica.bnf.fr/ark:/12148/bpt6k6139779v, https://gallica.bnf.fr/ark:/12148/bpt6k5620555p	Bibliothèque national de France	2010, 2009	Les folies d'un conscrit, par J.-S. Quesné	Jacques Salbigoton Quesné	Paris	Tigier	1799	gallica	Johanna Konstanciak
Retif_AntiJustine	Nicolas-Edme Rétif	1734	1806	L'Anti-Justine	M	1798	1798	autodiegetic	modern	semi-automatic transcription	57064	1	medium	98.84	Q732729	Q3202134	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	L’Anti-Justine	https://fr.wikisource.org/wiki/L%E2%80%99Anti-Justine	Wikisource	2021	L'Anti-Justine	M. Linguet (Nicolas Edme Restif de La Bretonne)	Palais-Roial	Girouard	1798	Wikisource contributors	Pia Geißel
Retif_Paysan	Nicolas-Edme Rétif	1734	1806	Le Paysan perverti ou les Dangers de la ville	M	1776	1776	epistolary	modern	semi-automatic transcription	227442	4	long	76.44	Q732729	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Le Paysan perverti ou les Dangers de la ville	https://www.frantext.fr/	Frantext	unknown	Le Paysan perverti ou les Dangers de la ville	Nicolas Rétif de la Bretonne	unknown	unknown	1776	frantext	Johanna Konstanciak
Retif_Paysanne	Nicolas-Edme Rétif	1734	1806	La paysanne pervertie ou Les dangers de la ville	M	1784	1784	epistolary	modern	semi-automatic transcription	199462	1	long	84.58	Q732729	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	La paysanne pervertie ou Les dangers de la ville	https://www.ebooksgratuits.com/details.php?book=959	Ebooks Libres & Gratuits	2005	La paysanne pervertie ou Les dangers de la ville	Nicolas-Edme Rétif de la Bretonne	La Haie, Paris	Veuve Duchesne	1784	Ebooks libres et gratuits contributors	Pia Geißel
Retif_Sara	Nicolas-Edme Rétif	1734	1806	Histoire de Sara	M	1796	1883	mixed	modern	semi-automatic transcription	65626	1	medium	83.48	Q732729	Q3321423	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Monsieur Nicolas, t. 12., Histoire de Sara	https://www.frantext.fr/	Frantext	unknown	Histoire de Sara	Nicolas Rétif de la Bretonne	Paris	unknown	1883	frantext	Johanna Konstanciak
Retif_Vie	Nicolas-Edme Rétif	1734	1806	La Vie de mon père	M	1779	1983	heterodiegetic	modern	semi-automatic transcription	57821	1	medium	79.31	Q732729	Q3213622	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	La Vie de mon père	https://www.frantext.fr/	Frantext	unknown	La Vie de mon père	Nicolas Rétif de la Bretonne	Paris	unknown	1983	frantext	Johanna Konstanciak
Reveroni_Pauliska	Jacques-Antoine de Révérony Saint-Cyr	1767	1829	Pauliska ou la Perversité moderne	M	1798	1798	autodiegetic	modern	semi-automatic transcription	64951	1	medium	98.85	Q3157878	Q3372783	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Pauliska, ou la Perversité moderne (1798-1799) mémoires récents d’une                        Polonaise	https://fr.wikisource.org/wiki/Pauliska,_ou_la_Perversit%C3%A9_moderne	Wikisource	2020	Pauliska, ou la Perversité moderne	Jacques-Antoine de Révéroni Saint-Cyr	Paris	Lemierre	1798	Wikisource contributors	Julia Dudar
Riccoboni_Ernestine	Marie Jeanne Riccoboni	1713	1792	Histoire d'Ernestine	F	1765	1818	unknown	modern	semi-automatic transcription	18417	1	short	65.40	Q3087936	Q19172956	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2022	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Œuvres complètes, Tome I, Histoire d’Ernestine	https://fr.wikisource.org/wiki/Histoire_d%E2%80%99Ernestine	Wikisource	2022	Histoire d'Ernestine	Marie Jeanne Riccoboni	Paris	Foucault, Libraire	1818	Wikisource contributors	Henning Gebhard, Johanna Konstanciak
Riccoboni_Histoire	Marie Jeanne Riccoboni	1713	1792	Histoire du marquis de Cressy	F	1758	1814	heterodiegetic	modern	semi-automatic transcription	25982	1	short	58.17	Q3087936	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Histoire du marquis de Cressy	https://www.frantext.fr/	Frantext	unknown	Histoire du marquis de Cressy	Marie-Jeanne Riccoboni	Paris	unknown	1814	frantext	Johanna Konstanciak
Riccoboni_LettreJuliette	Marie Jeanne Riccoboni	1713	1792	Lettre de Milady Juliette Catesby à Milady Henriette Campley	F	1759	1759	epistolary	modern	semi-automatic transcription	33222	1	short	59.22	Q3087936	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Lettre de Milady Juliette Catesby à Milady Henriette Campley	https://www.frantext.fr/	Frantext	unknown	Lettre de Milady Juliette Catesby à Milady Henriette Campley	Marie-Jeanne Riccoboni	Amsterdam, Paris	unknown	1759	frantext	Johanna Konstanciak
Riccoboni_LettresAdelaide	Marie Jeanne Riccoboni	1713	1792	Lettres d'Adelaïde de Dammartin, comtesse de Sancerre, à M. le Comte de Nancé, son ami	F	1767	1818	epistolary	modern	semi-automatic transcription	49409	1	short	67.44	Q3087936	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Œuvres complètes, t. 4., Lettres d'Adelaïde de Dammartin, comtesse de                        Sancerre, à M. le Comte de Nancé, son ami	https://www.frantext.fr/	Frantext	unknown	Lettres d'Adelaïde de Dammartin, comtesse de Sancerre, à M. le Comte de                        Nancé, son ami	Marie-Jeanne Riccoboni	Paris	unknown	1818	frantext	Johanna Konstanciak
Riccoboni_LettresFanni	Marie Jeanne Riccoboni	1713	1792	Lettres de Fanni Butler à Milord Charles Alfred de Caitombridge	F	1757	1757	epistolary	modern	semi-automatic transcription	32028	1	short	57.12	Q3087936	0	fr	https://mimotext.uni-trier.de	https://github.com/MiMoText/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Collection complète des Œuvres, t. 1., Lettres de Fanni Butler à Milord                        Charles Alfred de Caitombridge	https://www.frantext.fr/	Frantext	unknown	Lettres de Fanni Butler à Milord Charles Alfred de Caitombridge	Marie-Jeanne Riccoboni	Neuchatel	unknown	1757	frantext	Johanna Konstanciak
Riccoboni_MissJenny	Marie Jeanne Riccoboni	1713	1792	Histoire de Miss Jenny	F	1764	1818	autodiegetic	historical	semi-automatic transcription	94499	1	medium	64.39	Q3087936	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Œuvres complètes, t. 1., Histoire de Miss Jenny, écrite et envoyée par                        elle à Miladi, comtesse de Roscomond	https://www.frantext.fr/	Frantext	unknown	Histoire de Miss Jenny, écrite et envoyée par elle à Miladi, comtesse de                        Roscomond	Marie-Jeanne Riccoboni	unknown	unknown	1818	frantext	Johanna Konstanciak
Riccoboni_MylordRivers	Marie Jeanne Riccoboni	1713	1792	Lettres de Mylord Rivers à Sir Charles Cardigan	F	1776	1776	epistolary	historical	semi-automatic transcription	49147	1	short	77.57	Q3087936	0	fr	https://mimotext.uni-trier.de	https://github.com/MiMoText/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	LettresDeMylordRiversASirCharlesCardigan	https://txtlab.org/2016/01/txtlab450-a-data-set-of-multilingual-novels-for-teaching-and-research/	txtlab	2016	Lettres de Mylord Rivers à Sir Charles Cardigan	Marie-Jeanne Riccoboni	unknown	unknown	1776	unknown	Amelie Probst
Ripault_Journee	Louis Ripault	1775	1823	Une Journée de Paris	F	1797	1797	autodiegetic	historical	semi-automatic transcription	13375	1	long	97.61	Q3263019	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2022	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Une Journée de Paris	http://gallica.bnf.fr/ark:/12148/bpt6k6449931q	Bibliothèque national de France	2012	Une Journée de Paris	Louis Ripault	Paris, Orléans	Johanneau, Tous les marchands de Nouveautés, Berthevin et Ripault	1797	TGB Bibliothèque nationale de France (BnF) - Observatoire de la vie                        littéraire (OBVIL)	Johanna Konstanciak
Rosny_Firmin	Joseph Rosny	1771	1814	Firmin ou le Jouet de la fortune	M	1798	1798	autodiegetic	modern	semi-automatic transcription	37304	2	short	98.88	Q52149410	Q57200464	fr	https://mimotext.uni-trier.de	https://github.com/MiMoText/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Firmin ou le Jouet de la fortune. Histoire d’un jeune émigré	https://fr.wikisource.org/wiki/Firmin_ou_le_Jouet_de_la_fortune	Wikisource	2018	Firmin ou le Jouet de la fortune Histoire d'un jeune émigré	Joseph Rosny	Paris	Pigoreau	1798	Wikisource contributors	Amelie Probst
Rousseau_Emile	Jean-Jacques Rousseau	1712	1778	Émile ou de l'éducation	M	1762	1780-1789	autodiegetic	modern	semi-automatic transcription	271453	2	long	62.33	Q6527	Q913599	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	COLLECTION COMPLÈTE DES ŒUVRES DE JEAN JACQUES ROUSSEAU, VOLUME 4: Emile                        ou de l’éducation	https://www.rousseauonline.ch/Text/volume-4-emile-ou-de-l-education-tome-premier.php, https://www.rousseauonline.ch/Text/volume-5-emile-ou-de-l-education-tome-ii.php	Rousseau Online	2012	Émile ou de l'éducation	Jean-Jacques Rousseau	Londres	J.M. Gallanar	1780-1789	Jean-Jacques Rousseau Collection complète des oeuvres	Julia Dudar
Rousseau_Julie	Jean-Jacques Rousseau	1712	1778	Julie, ou La nouvelle Héloïse	M	1761	1774	epistolary	modern	semi-automatic transcription	291120	1	long	61.18	Q6527	Q129289	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	COLLECTION COMPLÈTE DES ŒUVRES DE JEAN JACQUES ROUSSEAU, VOLUME 2: Julie                        ou la nouvelle Eloise	https://www.rousseauonline.ch/Text/volume-2-julie-ou-la-nouvelle-eloise-tome-premier.php, https://www.rousseauonline.ch/Text/volume-3-julie-ou-la-nouvelle-eloise-tome-ii.php	Rousseau Online	2012	Julie, ou La nouvelle Héloïse	Jean-Jacques Rousseau	Londres	J.M. Gallanar	1774	rousseauonline	Pia Geißel
Rousseau_Reine	Jean-Jacques Rousseau	1712	1778	La Reine Fantasque	M	1758	1769	heterodiegetic	modern	semi-automatic transcription	5796	1	short	58.18	Q6527	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2022	https://creativecommons.org/publicdomain/zero/1.0/deed.en	COLLECTION COMPLÈTE DES ŒUVRES DE JEAN JACQUES ROUSSEAU, VOLUME 7: LA                        REINE FANTASQUE, CONTE.	https://www.rousseauonline.ch/Text/la-reine-fantasque-conte.php	Rousseau Online	2012	La Reine Fantasque	Jean-Jacques Rousseau	Amsterdam	unknown	1769	rousseauonline	Henning Gebhard, Johanna Konstanciak
Rousseau_Reveries	Jean-Jacques Rousseau	1712	1778	Les rêveries du promeneur solitaire	M	1782	1782	heterodiegetic	modern	semi-automatic transcription	42983	1	short	0	Q6527	Q129476	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2022	https://creativecommons.org/publicdomain/zero/1.0/deed.en	COLLECTION COMPLÈTE DES ŒUVRES DE JEAN JACQUES ROUSSEAU, VOLUME 10: LES                        RÊVERIES DU PROMENEUR SOLITAIRE	https://www.rousseauonline.ch/Text/Section0077.php	Rousseau Online	2012	Les rêveries du promeneur solitaire	Jean-Jacques Rousseau	Genève	unknown	1782	rousseauonline	Henning Gebhard, Johanna Konstanciak
Sacy_Amours	Claude Louis Michel de Sacy	1746	1794	Les Amours de Mirtil	M	1761	1761	heterodiegetic	historical	double keying	13698	1	short	61.19	Q1096895	0	fr	https://mimotext.uni-trier.de	https://github.com/mimotext/roman18	2020	https://creativecommons.org/publicdomain/zero/1.0/deed.en	Les amours de Mirtil	https://gallica.bnf.fr/ark:/12148/bpt6k1056854q	Bibliothèque national de France	2014	Les amours de Mirtil	Claude-Louis-Michel de Sacy	Constantinople	Joseph-Gérard Barbou	1761	"double keying by ""Jiangsu"", China"	Julia Dudar
